id,invoice,totalSaleAmount,invoiceDate,deliveryDate,name,description,sku,protectionPlanName,protectionPlanDuration,protectionPlanPrice,protectionPlanSku,protectionPlanPeriod,customerId,createdAt,updatedAt
74f33942-526f-41f8-b08f-3e32ea069aef,qchr36jzf6,699.98,2021-02-16 11:43:04.328+00,2022-02-08 14:37:52.97+00,Luxurious Steel Pizza,The Football Is Good For Training And Recreational Purposes,kv6vj,Adjustable King Mattress Base Protection Plan,6,484,REGKADJPRO5,Years,ec285732-531b-4506-8cdb-434abcb6ca46,2023-03-30 21:49:39.893341,2023-03-30 21:49:39.893341
39c250b2-4ddd-4fbc-ace5-5de2f74402a9,5qefswflw2,402.39,2021-09-18 06:45:58.845+00,2022-05-29 05:00:04.836+00,Bespoke Soft Mouse,"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016",97gvu,Adjustable Mattress Base Protection Plan,5,693,REGADJPRO5,Years,d4edca7a-c426-42c0-9be4-2a1734dd07e7,2023-03-30 21:49:39.89437,2023-03-30 21:49:39.89437
9cb12b7b-f941-4d87-b3e3-cffdc3fd2b46,xcxvnee6mi,114.42,2021-09-06 19:42:47.389+00,2021-01-04 12:30:59.166+00,Incredible Wooden Car,"Boston's most advanced compression wear technology increases muscle oxygenation, stabilizes active muscles",fbrbt,Adjustable King Mattress Base Protection Plan,6,484,REGKADJPRO5,Years,4a461dd8-2cd4-4683-b155-a8114ed8bc6e,2023-03-30 21:49:39.895386,2023-03-30 21:49:39.895386
85e71532-efed-4369-ae5e-8a9461297e40,pr7ph0dk5g,339.43,2021-10-10 21:21:09.437+00,2021-02-18 04:10:29.36+00,Rustic Wooden Pants,New range of formal shirts are designed keeping you in mind. With fits and styling that will make you stand apart,iskal,Furniture Protection Plan,3,446,REGFURNPRO,Years,c42a298e-8811-42b4-afe4-058ed9edb332,2023-03-30 21:49:39.896428,2023-03-30 21:49:39.896428
4886363c-7bc9-4fba-87e8-73be92f40257,8g2hd6yt7z,101.02,2021-11-29 20:59:41.556+00,2021-03-20 17:02:00.548+00,Practical Bronze Pizza,Carbonite web goalkeeper gloves are ergonomically designed to give easy fit,sjfs8,Furniture Protection Plan,7,9,REGRUGPRO,Years,5940a902-b239-4b4d-94c7-44564c652924,2023-03-30 21:49:39.897484,2023-03-30 21:49:39.897484
877db730-73fb-4e01-bc95-79cdcb8a17fc,9t42zakdmu,750.56,2022-04-05 06:58:23.712+00,2022-01-05 04:53:40.869+00,Refined Wooden Pants,The Football Is Good For Training And Recreational Purposes,srcdz,Outdoor Furniture Protection Plan,5,347,REGOUTDRF,Years,a7eec47c-aebc-4bc6-82dd-d492eacd2c36,2023-03-30 21:49:39.89873,2023-03-30 21:49:39.89873
eaad7381-d064-4815-855c-270c90947c45,pde8oiqkz4,228.35,2022-01-25 16:58:08.068+00,2021-05-25 00:48:35.166+00,Incredible Concrete Bike,The slim & simple Maple Gaming Keyboard from Dev Byte comes with a sleek body and 7- Color RGB LED Back-lighting for smart functionality,7o7ru,Furniture Protection Plan,3,446,REGFURNPRO,Years,57ecde4c-c25e-4264-9e8f-5ea0e133948d,2023-03-30 21:49:39.900082,2023-03-30 21:49:39.900082
711ebbb7-891d-4b64-85b5-e1f04f87e176,r1cipemjn6,158.95,2021-11-03 14:19:57.265+00,2021-07-29 12:54:29.409+00,Fantastic Fresh Bike,The Football Is Good For Training And Recreational Purposes,x1m57,Adjustable Mattress Base Protection Plan,5,693,REGADJPRO5,Years,20a46fc9-7a04-4fcb-bab8-ec3a52067323,2023-03-30 21:49:39.901137,2023-03-30 21:49:39.901137
38873381-e31a-4746-ab23-b047dd14b841,26nomaidz5,628.07,2022-04-17 21:46:41.486+00,2021-12-15 05:20:55.365+00,Practical Frozen Ball,The slim & simple Maple Gaming Keyboard from Dev Byte comes with a sleek body and 7- Color RGB LED Back-lighting for smart functionality,amfo9,Furniture Protection Plan,3,446,REGFURNPRO,Years,d9fccde0-f4cf-4eee-a80a-058d8ec31063,2023-03-30 21:49:39.902214,2023-03-30 21:49:39.902214
ff0c829d-bb84-4cd3-84b1-6ac3ce1e9122,62kz66x2ih,718.47,2021-02-08 06:21:41.18+00,2022-03-12 07:52:25.783+00,Incredible Concrete Chicken,"The Nagasaki Lander is the trademarked name of several series of Nagasaki sport bikes, that started with the 1984 ABC800J",1t94g,Furniture Protection Plan,7,9,REGRUGPRO,Years,9dac4058-1ccc-48ad-8441-19bd99bb425e,2023-03-30 21:49:39.903249,2023-03-30 21:49:39.903249
ca276b3d-183b-4bfb-9c8f-6a64c53a9e66,mdpm6mr9rx,88.2,2021-07-17 13:39:30.224+00,2021-10-20 03:06:23.53+00,Oriental Granite Pants,New range of formal shirts are designed keeping you in mind. With fits and styling that will make you stand apart,z1nr3,Furniture Protection Plan,7,9,REGRUGPRO,Years,e0e065bf-fcfb-4575-a514-09104761d69c,2023-03-30 21:49:39.904245,2023-03-30 21:49:39.904245
52bc1ee9-43f1-48db-8dce-bdc4710c7b2b,pc6oxkmy5n,265.91,2021-09-12 14:35:01.59+00,2022-03-12 11:52:57.761+00,Electronic Fresh Chips,"The automobile layout consists of a front-engine design, with transaxle-type transmissions mounted at the rear of the engine and four wheel drive",7scpa,Adjustable King Mattress Base Protection Plan,6,146,REGKADJPRO10,Years,b93e0d67-1e42-4776-b780-ac85ddddd76f,2023-03-30 21:49:39.90525,2023-03-30 21:49:39.90525
9a53733f-c9a5-4304-8f74-237ecba3a62e,3pjbmc3skg,735.55,2021-07-12 07:59:21.182+00,2021-12-12 21:14:11.688+00,Sleek Soft Fish,"The Nagasaki Lander is the trademarked name of several series of Nagasaki sport bikes, that started with the 1984 ABC800J",5y8p1,Adjustable King Mattress Base Protection Plan,6,146,REGKADJPRO10,Years,df4eacd0-4dc3-4740-b689-14f9e3147e87,2023-03-30 21:49:39.90627,2023-03-30 21:49:39.90627
0e60a795-e071-42cd-bffd-03d581b9b053,v3ca8v5c9r,107.27,2021-08-15 17:21:38.679+00,2021-02-24 05:47:18.328+00,Intelligent Metal Computer,"Boston's most advanced compression wear technology increases muscle oxygenation, stabilizes active muscles",41a46,Outdoor Furniture Protection Plan,5,347,REGOUTDRF,Years,6226d07c-742b-46ed-a521-eb543029d2be,2023-03-30 21:49:39.907319,2023-03-30 21:49:39.907319
996b40e1-58a9-401a-b7e8-bbc6b6ecb40e,j7aojakfvu,625.05,2022-04-09 15:48:41.151+00,2022-04-13 08:59:37.848+00,Fantastic Plastic Computer,"Andy shoes are designed to keeping in mind durability as well as trends, the most stylish range of shoes & sandals",ubutm,Adjustable King Mattress Base Protection Plan,6,146,REGKADJPRO10,Years,a11cac0d-dd5f-4553-881d-9a7ad908d4b5,2023-03-30 21:49:39.908346,2023-03-30 21:49:39.908346
c36d54b8-16cf-49dc-98fb-33489fbe8098,seldx531b7,934.82,2021-07-06 16:26:36.341+00,2022-05-05 04:53:59.981+00,Unbranded Soft Gloves,"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016",ugtpn,Adjustable King Mattress Base Protection Plan,6,146,REGKADJPRO10,Years,bc6bfe45-cb1f-42f5-b66d-43ed35bfd595,2023-03-30 21:49:39.909438,2023-03-30 21:49:39.909438
c6b5b099-c049-4ca9-a60e-ce8c50ebafaa,niw0oz3gpg,921.04,2021-06-13 17:19:02.696+00,2021-05-23 17:25:03.381+00,Intelligent Fresh Computer,The Football Is Good For Training And Recreational Purposes,r5okj,Adjustable Mattress Base Protection Plan,9,920,REGADJPRO10,Years,cc79b3c9-4c4b-452b-823b-774d22dbe70f,2023-03-30 21:49:39.910711,2023-03-30 21:49:39.910711
defa5898-b567-44b1-8492-1e4e717d9895,9xjo2ejqy6,2.42,2021-01-10 20:34:01.08+00,2022-03-06 17:03:22.553+00,Oriental Steel Computer,"The automobile layout consists of a front-engine design, with transaxle-type transmissions mounted at the rear of the engine and four wheel drive",di5e1,Adjustable King Mattress Base Protection Plan,6,484,REGKADJPRO5,Years,66db1438-a2c3-4586-86b2-397f21b70500,2023-03-30 21:49:39.911759,2023-03-30 21:49:39.911759
00fccaf0-618e-4369-bc2c-868b9048e26f,l2igwmdu07,177.58,2021-03-06 00:56:16.143+00,2022-03-10 18:26:46.582+00,Fantastic Rubber Pants,"The Apollotech B340 is an affordable wireless mouse with reliable connectivity, 12 months battery life and modern design",ry6ar,Adjustable Mattress Base Protection Plan,9,920,REGADJPRO10,Years,15db70dd-699c-49ba-abb2-409bf8e82dc9,2023-03-30 21:49:39.912814,2023-03-30 21:49:39.912814
4bb55fb3-d3be-402a-afab-a8dff25c9d18,50gl1uju62,896,2022-04-07 01:14:55.13+00,2021-07-22 20:25:10.478+00,Luxurious Frozen Tuna,Carbonite web goalkeeper gloves are ergonomically designed to give easy fit,0zd5b,Adjustable Mattress Base Protection Plan,5,693,REGADJPRO5,Years,9fdf5fe3-de1f-42fe-8e73-768ee97c22d5,2023-03-30 21:49:39.688547,2023-03-30 21:49:39.688547
e21c4f78-db51-4061-a935-c783a3848cb2,p1cj4idj77,490.66,2022-03-09 03:33:47.877+00,2021-10-01 23:10:33.202+00,Refined Granite Gloves,Ergonomic executive chair upholstered in bonded black leather and PVC padded seat and back for all-day comfort and support,n4ipb,Adjustable Mattress Base Protection Plan,5,693,REGADJPRO5,Years,8f51eb4f-05ca-4a9e-9d8a-b762bfef252c,2023-03-30 21:49:39.690931,2023-03-30 21:49:39.690931
124fa37e-2f6d-46f8-a58a-c92c3a8b16ed,rll35hsdbm,386.55,2021-03-07 11:02:20.877+00,2022-01-29 01:20:54.399+00,Elegant Concrete Gloves,New range of formal shirts are designed keeping you in mind. With fits and styling that will make you stand apart,r0qfk,Adjustable Mattress Base Protection Plan,9,920,REGADJPRO10,Years,5656c6c7-b35a-41f8-8f4c-f876cd713e15,2023-03-30 21:49:39.692137,2023-03-30 21:49:39.692137
2020750a-67c1-4b3c-add5-7eb074907f36,pz6u7m7tkx,768.69,2021-02-26 22:19:11.915+00,2022-03-23 17:10:12.926+00,Luxurious Cotton Shirt,New range of formal shirts are designed keeping you in mind. With fits and styling that will make you stand apart,udrbv,Furniture Protection Plan,3,446,REGFURNPRO,Years,af117b7a-5b5a-4636-b143-16b7e80e99ad,2023-03-30 21:49:39.693286,2023-03-30 21:49:39.693286
f46e6d3f-d86f-46f0-94cc-b603a4328ad5,29nyhkpzmo,369.32,2022-03-05 04:58:43.773+00,2022-01-29 07:00:17.687+00,Tasty Wooden Cheese,The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients,xz0w0,Adjustable King Mattress Base Protection Plan,6,484,REGKADJPRO5,Years,807ebdb7-041d-413c-8eaf-ee9d224ed62f,2023-03-30 21:49:39.694413,2023-03-30 21:49:39.694413
16a59ce4-892c-48d8-bcf3-868362e5f8a3,g6fk89qjub,658.48,2021-02-24 11:42:55.43+00,2021-03-29 22:20:15.462+00,Unbranded Wooden Shoes,The slim & simple Maple Gaming Keyboard from Dev Byte comes with a sleek body and 7- Color RGB LED Back-lighting for smart functionality,hq7g8,Adjustable Mattress Base Protection Plan,9,920,REGADJPRO10,Years,e47c9bb2-1363-4aee-ad1b-41c6ebb9ba4a,2023-03-30 21:49:39.695701,2023-03-30 21:49:39.695701
8625047e-d5a4-4fb7-b827-44a3f9f860e0,pkollr0bvg,693.99,2022-03-02 00:38:46.905+00,2021-05-28 18:51:21.019+00,Electronic Soft Gloves,New range of formal shirts are designed keeping you in mind. With fits and styling that will make you stand apart,ieps4,Adjustable Mattress Base Protection Plan,9,920,REGADJPRO10,Years,a59baf98-7d72-4f3b-ab20-cb3a9b675eb7,2023-03-30 21:49:39.696864,2023-03-30 21:49:39.696864
d1fb67b0-10df-4fb2-aec6-b5a0270e503a,k7ofu90b79,989.86,2021-08-02 08:14:56.219+00,2022-03-29 17:09:35.12+00,Luxurious Steel Soap,"The automobile layout consists of a front-engine design, with transaxle-type transmissions mounted at the rear of the engine and four wheel drive",qe0c8,Adjustable Mattress Base Protection Plan,9,920,REGADJPRO10,Years,13b0a780-62ab-47c8-a2e8-171c6613dc54,2023-03-30 21:49:39.697943,2023-03-30 21:49:39.697943
90105d2f-8cb4-4b8e-af64-8cad066f8546,loc05v11an,460.17,2021-03-20 11:15:15.917+00,2021-03-30 22:48:58.795+00,Practical Steel Pants,"Boston's most advanced compression wear technology increases muscle oxygenation, stabilizes active muscles",0px7j,Adjustable King Mattress Base Protection Plan,6,146,REGKADJPRO10,Years,6625c8fb-7f50-4ec5-b0e9-5349a9588bfb,2023-03-30 21:49:39.699002,2023-03-30 21:49:39.699002
ae6020b3-b2f4-47a9-837c-bfc7635953b9,jya0gjpzem,330.47,2021-08-15 07:50:36.963+00,2021-08-21 23:22:23.633+00,Ergonomic Granite Salad,The slim & simple Maple Gaming Keyboard from Dev Byte comes with a sleek body and 7- Color RGB LED Back-lighting for smart functionality,l5ldn,Adjustable Mattress Base Protection Plan,5,693,REGADJPRO5,Years,3320b05c-29d4-49e3-8107-080a951c7f4f,2023-03-30 21:49:39.700146,2023-03-30 21:49:39.700146
3c67911a-b7e8-4443-a923-09fd8a537215,uj4h34jn2v,825.4,2021-01-06 02:11:37.433+00,2021-04-20 01:38:43.822+00,Gorgeous Concrete Chair,"Andy shoes are designed to keeping in mind durability as well as trends, the most stylish range of shoes & sandals",3xr6v,Outdoor Furniture Protection Plan,5,347,REGOUTDRF,Years,9efbaed7-29f4-4844-9f76-ddf57041f111,2023-03-30 21:49:39.701241,2023-03-30 21:49:39.701241
85022a64-082e-435d-92bc-930fd6f4682b,ilte3l9ue2,355.6,2021-02-02 05:03:34.805+00,2021-10-05 20:19:42.648+00,Practical Frozen Tuna,New range of formal shirts are designed keeping you in mind. With fits and styling that will make you stand apart,ofhwx,Adjustable King Mattress Base Protection Plan,6,484,REGKADJPRO5,Years,49947f66-8d3f-4379-b096-126cb88c3c62,2023-03-30 21:49:39.702357,2023-03-30 21:49:39.702357
85f43fd3-e473-4599-b75f-687baa028978,lbdh7ks7t7,195.5,2021-08-08 11:45:42.591+00,2021-12-30 18:21:20.492+00,Handcrafted Fresh Sausages,Carbonite web goalkeeper gloves are ergonomically designed to give easy fit,v6rxs,Outdoor Furniture Protection Plan,5,347,REGOUTDRF,Years,7dc67635-4355-40de-9a65-1d18f6ac5065,2023-03-30 21:49:39.70345,2023-03-30 21:49:39.70345
825a91aa-c8f8-46d1-9db9-740e4d419906,ls46ova142,714.68,2021-03-25 12:09:08.636+00,2022-01-26 09:20:24.135+00,Refined Steel Ball,"Boston's most advanced compression wear technology increases muscle oxygenation, stabilizes active muscles",mfcor,Furniture Protection Plan,7,9,REGRUGPRO,Years,cb54f98d-1ea3-4369-88fd-3c05259f956c,2023-03-30 21:49:39.704515,2023-03-30 21:49:39.704515
4911f134-563b-4ccf-b481-5eece35d2b96,iuoxftcbvx,157.28,2021-03-20 23:58:28.338+00,2021-02-21 04:29:44.607+00,Incredible Bronze Tuna,Carbonite web goalkeeper gloves are ergonomically designed to give easy fit,niwr8,Adjustable King Mattress Base Protection Plan,6,146,REGKADJPRO10,Years,f6750b9e-bbba-487c-a209-d12144836daa,2023-03-30 21:49:39.705578,2023-03-30 21:49:39.705578
caba6bf8-cf9c-4d6a-b01d-f5a1e43a7e88,1kbi2e2ft0,484.31,2022-04-06 02:10:34.061+00,2021-05-07 22:49:19.979+00,Sleek Plastic Shoes,The Football Is Good For Training And Recreational Purposes,xksm0,Furniture Protection Plan,3,446,REGFURNPRO,Years,2f70be4d-9c7c-4a0c-85aa-89bfed6a5a7b,2023-03-30 21:49:39.706705,2023-03-30 21:49:39.706705
15b07e52-b419-421e-8da7-0ba099ea1718,htal8hzkfx,894.8,2021-08-10 00:32:43.116+00,2021-02-25 21:48:58.731+00,Ergonomic Cotton Chicken,Carbonite web goalkeeper gloves are ergonomically designed to give easy fit,9s3jb,Outdoor Furniture Protection Plan,5,347,REGOUTDRF,Years,7965ff27-bf13-4990-b762-f337b567873c,2023-03-30 21:49:39.707823,2023-03-30 21:49:39.707823
d3efa6da-9c90-400a-b3b0-22edbf1ec385,op0hqysgjs,580.17,2022-04-09 16:01:57.547+00,2022-03-10 14:13:57.168+00,Unbranded Fresh Pizza,"Boston's most advanced compression wear technology increases muscle oxygenation, stabilizes active muscles",9nuz2,Furniture Protection Plan,3,446,REGFURNPRO,Years,959e6ce0-bb81-4630-9375-cee923bf1fd2,2023-03-30 21:49:39.708927,2023-03-30 21:49:39.708927
cccf6109-acd9-4564-84aa-b9aa052ee5ab,3jvmue8uwl,322.37,2021-05-19 13:18:29.906+00,2021-12-09 11:58:21.953+00,Sleek Metal Pizza,The Football Is Good For Training And Recreational Purposes,5mace,Outdoor Furniture Protection Plan,5,347,REGOUTDRF,Years,6a133281-553e-41ba-994d-61744d5bd384,2023-03-30 21:49:39.710026,2023-03-30 21:49:39.710026
61c0724a-bb0d-4d76-9da9-955e20382b7b,cgfrgprd4h,716.66,2022-01-15 18:28:12.174+00,2021-02-21 09:54:48.72+00,Rustic Plastic Fish,"The Apollotech B340 is an affordable wireless mouse with reliable connectivity, 12 months battery life and modern design",rxvyw,Adjustable King Mattress Base Protection Plan,6,484,REGKADJPRO5,Years,1dca933e-a4b3-49ad-900e-36ad1f86dfe0,2023-03-30 21:49:39.711149,2023-03-30 21:49:39.711149
c75a9766-86b4-435c-92d6-6ba2147d8e94,b39m5q2opm,129.59,2021-10-31 02:56:55.961+00,2022-05-24 00:36:55.084+00,Electronic Frozen Salad,The Football Is Good For Training And Recreational Purposes,6fohk,Furniture Protection Plan,7,9,REGRUGPRO,Years,39960e0e-cd5f-4a90-a1aa-3323853981a7,2023-03-30 21:49:39.712249,2023-03-30 21:49:39.712249
f4c70b51-0eb3-4bed-ab90-54a88a3e8fbb,g4uowlyab4,764.04,2021-07-04 22:58:45.388+00,2021-10-20 16:13:39.799+00,Recycled Wooden Soap,"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016",oo04l,Outdoor Furniture Protection Plan,5,347,REGOUTDRF,Years,7eba7acb-9b5f-457d-a564-8f77c24190c9,2023-03-30 21:49:39.713487,2023-03-30 21:49:39.713487
e3d6fa87-b277-42cf-8b0f-111c7ef8d521,4wc3fn5eyr,258.79,2021-11-25 17:28:22.818+00,2022-05-15 03:47:00.712+00,Modern Bronze Soap,New range of formal shirts are designed keeping you in mind. With fits and styling that will make you stand apart,rvuf9,Adjustable Mattress Base Protection Plan,5,693,REGADJPRO5,Years,60efe135-13de-463a-ba54-c4da104b9411,2023-03-30 21:49:39.714571,2023-03-30 21:49:39.714571
92afa0ba-ebd8-4b13-b75f-4b8f0fb12575,07p48jmf1e,147.15,2021-07-10 02:38:37.559+00,2021-02-18 02:14:08.357+00,Fantastic Steel Chips,"The Nagasaki Lander is the trademarked name of several series of Nagasaki sport bikes, that started with the 1984 ABC800J",l9zre,Adjustable King Mattress Base Protection Plan,6,484,REGKADJPRO5,Years,19c03c18-5986-46c2-8ac4-1896a77b6e45,2023-03-30 21:49:39.715623,2023-03-30 21:49:39.715623
574aa4e7-75fb-4dfd-87c3-9505152d40e9,olv3ktx891,14.18,2022-03-30 15:04:30.563+00,2021-12-26 00:38:58.293+00,Generic Frozen Shirt,"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016",tltyh,Outdoor Furniture Protection Plan,5,347,REGOUTDRF,Years,4bfc7eea-badc-4475-a546-941e08f2629e,2023-03-30 21:49:39.716689,2023-03-30 21:49:39.716689
b088be26-5627-471f-8c9e-968d2c2aaaed,dwjss6d0pg,176.95,2021-10-24 08:24:02.728+00,2021-02-11 10:55:54.089+00,Bespoke Cotton Salad,"The automobile layout consists of a front-engine design, with transaxle-type transmissions mounted at the rear of the engine and four wheel drive",6dh33,Adjustable King Mattress Base Protection Plan,6,484,REGKADJPRO5,Years,fd3d58c5-08e8-4f0f-97f8-024f87d173db,2023-03-30 21:49:39.71777,2023-03-30 21:49:39.71777
4042a855-fc0d-4709-a305-baa0332de08e,n52ux2x7jj,212.71,2022-03-22 07:35:29.044+00,2022-04-27 16:15:13.533+00,Small Wooden Mouse,"The automobile layout consists of a front-engine design, with transaxle-type transmissions mounted at the rear of the engine and four wheel drive",pflm5,Adjustable Mattress Base Protection Plan,5,693,REGADJPRO5,Years,a7608aca-7a16-4e1d-916d-a4e795ed874f,2023-03-30 21:49:39.718933,2023-03-30 21:49:39.718933
5943b34f-b81d-4ff5-94ee-628b11e425f9,cyq000i7j0,778.36,2022-04-06 08:48:02.111+00,2021-03-19 12:59:26.075+00,Generic Cotton Soap,"The Nagasaki Lander is the trademarked name of several series of Nagasaki sport bikes, that started with the 1984 ABC800J",rypce,Adjustable King Mattress Base Protection Plan,6,146,REGKADJPRO10,Years,8937db91-e873-47f2-a6ff-73ec97c6d471,2023-03-30 21:49:39.720218,2023-03-30 21:49:39.720218
512845ff-dde4-41eb-8959-1441d257b348,65qzwcpvqn,493.29,2021-10-25 16:45:10.531+00,2021-06-16 21:48:36.97+00,Electronic Bronze Chair,"The Apollotech B340 is an affordable wireless mouse with reliable connectivity, 12 months battery life and modern design",7k7ck,Adjustable King Mattress Base Protection Plan,6,484,REGKADJPRO5,Years,a13983c5-186b-4655-a0a0-a7f1ce7bf23c,2023-03-30 21:49:39.721289,2023-03-30 21:49:39.721289
5e6fbeba-82a5-4666-9560-c33fe571ae4f,ejraljstmc,791.15,2021-03-26 11:48:52.882+00,2021-01-13 20:57:55.096+00,Oriental Steel Computer,"The automobile layout consists of a front-engine design, with transaxle-type transmissions mounted at the rear of the engine and four wheel drive",di5e1,Furniture Protection Plan,3,446,REGFURNPRO,Years,6d38c59b-31f7-47b4-9f54-56dd830dccf3,2023-03-30 21:49:39.722485,2023-03-30 21:49:39.722485
b64bb614-a43d-40aa-8f9d-60029e55d814,0t9ds8d1s2,901.96,2021-09-04 23:34:33.613+00,2021-03-17 07:18:24.093+00,Tasty Fresh Salad,"Boston's most advanced compression wear technology increases muscle oxygenation, stabilizes active muscles",79p22,Adjustable Mattress Base Protection Plan,5,693,REGADJPRO5,Years,1a6c2a0a-f452-41c1-bbff-7556936f1854,2023-03-30 21:49:39.72362,2023-03-30 21:49:39.72362
843cd407-592d-43b9-b762-351c84b01e0d,424cpl5pal,860.65,2021-11-22 04:42:34.415+00,2021-05-25 17:35:01.329+00,Handmade Wooden Sausages,"The Nagasaki Lander is the trademarked name of several series of Nagasaki sport bikes, that started with the 1984 ABC800J",d3mcs,Furniture Protection Plan,3,446,REGFURNPRO,Years,0e0f0f46-2509-41c6-b3b2-f8bbdcc2e744,2023-03-30 21:49:39.724711,2023-03-30 21:49:39.724711
d52592e7-c794-49f0-bbb4-304297b86fb8,p88r9zkkqb,23.01,2022-05-01 14:47:56.477+00,2021-02-14 14:50:46.853+00,Tasty Fresh Pizza,Carbonite web goalkeeper gloves are ergonomically designed to give easy fit,o44yf,Adjustable Mattress Base Protection Plan,5,693,REGADJPRO5,Years,69615186-43c4-4db7-a837-cc12a9437572,2023-03-30 21:49:39.725795,2023-03-30 21:49:39.725795
f46ea62e-4313-4d9f-9d82-d8a9cf7929f6,vgo0npyigk,237.76,2021-09-30 01:01:05.412+00,2021-01-08 00:40:20.056+00,Generic Wooden Chips,The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients,g7563,Adjustable Mattress Base Protection Plan,9,920,REGADJPRO10,Years,03f317a7-3559-4848-aabd-e83a27039eef,2023-03-30 21:49:39.726949,2023-03-30 21:49:39.726949
13776319-3042-4af6-9611-8db7d34d00cb,pq8mr5eoo5,632.95,2021-04-01 14:55:20.054+00,2021-10-11 07:04:57.81+00,Bespoke Soft Mouse,"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016",97gvu,Outdoor Furniture Protection Plan,5,347,REGOUTDRF,Years,233a9545-3fca-4941-bd8c-c9ea0f03722b,2023-03-30 21:49:39.728309,2023-03-30 21:49:39.728309
07ebd8aa-3e73-4f6d-b624-31c73d8e0083,nm7ut204ok,398.66,2021-08-03 17:24:08.51+00,2021-03-19 13:29:12.841+00,Modern Wooden Computer,"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016",19x43,Adjustable King Mattress Base Protection Plan,6,146,REGKADJPRO10,Years,008f1d1d-9906-4430-bcee-7c3dad2a3599,2023-03-30 21:49:39.729788,2023-03-30 21:49:39.729788
18970033-cca8-4f83-8744-98f51bf09bf3,3h79ctzu9q,429.2,2021-01-22 19:53:43.311+00,2021-08-23 10:43:21.528+00,Modern Wooden Computer,"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016",19x43,Adjustable Mattress Base Protection Plan,9,920,REGADJPRO10,Years,5a54bbec-e954-4bc2-a95c-54b98e3bef92,2023-03-30 21:49:39.731286,2023-03-30 21:49:39.731286
4aade06e-11ca-4896-b53b-8e365d1b0fc8,uxdbwovg0p,256.45,2021-06-20 01:23:26.301+00,2021-02-05 16:20:17.669+00,Recycled Wooden Soap,"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016",oo04l,Adjustable Mattress Base Protection Plan,9,920,REGADJPRO10,Years,12673ece-c60f-48cb-858f-83be752e465b,2023-03-30 21:49:39.732748,2023-03-30 21:49:39.732748
92393232-7d07-4a7b-b213-5e5f60877886,kjslp3caqa,236.67,2021-07-09 06:48:12.72+00,2021-12-09 12:29:13.657+00,Incredible Bronze Ball,Ergonomic executive chair upholstered in bonded black leather and PVC padded seat and back for all-day comfort and support,t0tha,Adjustable King Mattress Base Protection Plan,6,146,REGKADJPRO10,Years,3a9a5d30-5367-4d26-8010-50102ee3fd66,2023-03-30 21:49:39.734129,2023-03-30 21:49:39.734129
9000d09e-e072-48df-8e5e-3dd2393bc960,3t2shosvba,677.86,2021-10-03 15:00:31.285+00,2021-06-12 18:44:22.393+00,Licensed Fresh Car,The Football Is Good For Training And Recreational Purposes,iay8a,Adjustable Mattress Base Protection Plan,5,693,REGADJPRO5,Years,40073800-3aca-4c8a-a91e-4c54ae70feae,2023-03-30 21:49:39.735308,2023-03-30 21:49:39.735308
7b266ed4-222d-4167-9fcc-92c50f40736e,o2xq106bqd,14.75,2021-11-19 01:38:08.264+00,2021-06-17 09:24:08.438+00,Intelligent Plastic Bacon,The Football Is Good For Training And Recreational Purposes,oh9h0,Adjustable King Mattress Base Protection Plan,6,146,REGKADJPRO10,Years,f4694f44-21a2-4e6f-a54a-6b97d774ebbd,2023-03-30 21:49:39.736417,2023-03-30 21:49:39.736417
e7171725-e3dd-4f24-ad22-d290bf3853f1,44fs5ya21y,688.57,2022-04-19 11:42:01.09+00,2022-05-18 03:51:43.881+00,Licensed Rubber Towels,"Boston's most advanced compression wear technology increases muscle oxygenation, stabilizes active muscles",73hng,Adjustable Mattress Base Protection Plan,5,693,REGADJPRO5,Years,8c8044f8-4f67-4d68-911a-c5d6ab41aa10,2023-03-30 21:49:39.737457,2023-03-30 21:49:39.737457
